45.35435344,-75.80638324
43.879911,-79.02656
43.49946834,-80.18993911
43.54100363,-80.28190957
44.97033592,-64.93946081
49.12545146,-122.7054686
45.31179374602729,-75.91474056447593
49.85532367,-97.16079168
56.55298207,-115.3046669
43.17503397,-80.23229499
43.3360804,-79.81282617
49.94860793,-97.1519976
49.6950298,-112.8981876
43.7366162,-79.24861548
50.2881957,-119.2595143
49.64689068,-54.76043814
52.30470966,-114.0693584
49.83862091,-99.96177272
49.83389251,-97.04702233
54.2711777,-110.722324
47.7263536,-53.239065
44.2781027,-78.3642058
49.03650536,-122.2907333
49.787391,-97.156256
53.4248908,-113.5968711
49.6684917,-112.7956879
53.4541188,-113.3758203
53.52557788,-113.6751434
53.6303643,-113.5394456
55.17080096,-118.8279119
53.54071331,-113.4237344
53.454506,-113.5638453
51.0473622,-113.8290271
53.546839,-113.516834
51.0546387,-113.9809323
53.615359,-113.516035
52.294411,-113.8166353
53.6267473,-113.4129373
55.1694502,-118.7684004
51.1858065,-114.467435
53.6812205,-113.2406142
53.5421212,-113.6118159
55.279618,-114.772227
53.5421252,-113.8984407
53.5660423,-113.2721334
53.2531136,-110.0063687
51.2693747,-113.9923118
53.59988891,-113.4851794
53.597429,-113.3878506
53.4238252,-113.4765602
53.65135735,-113.6287712
51.011032,-114.04651
51.1617542,-114.0686033
56.734704,-111.424019
53.4766721,-113.4181906
56.6802657,-111.3501252
49.902864,-97.068451
50.4960792,-104.6612553
53.2810514,-109.9791738
46.4490649,-80.9942777
43.4139106,-80.4791286
43.5804985,-79.7352791
45.89933273,-77.28040869
44.4263,-81.3966959
44.1512154,-79.8786119
44.3238525,-79.8873024
43.7380202,-79.7014899
42.959935,-82.370633
43.6990228,-79.8226498
44.2258177,-79.4648293
44.38692067194785,-79.70407246036423
44.1589482,-77.3987395
44.1143583,-79.5650187
43.1881292,-79.2304556
44.2866839,-76.43136
43.898082,-78.6920873
44.3377635,-79.7101437
43.2324475,-79.7619468
43.6369476,-79.6208213
43.5231151,-79.899635
43.7071541,-79.787635
43.005743,-81.1746206
43.529009,-79.673955
43.4031797,-80.327388
43.6946093,-79.7492261
43.9520781,-78.9605923
44.3537565,-78.7353766
43.8948172,-78.8782192
43.8217523,-79.1126236
43.7184549,-79.4552695
43.917373,-78.9468081
44.2591402,-76.5831283
43.9339718,-78.8753167
43.8698776,-78.8498198
62.4540279,-114.4157829
50.124071,-120.7615524
50.6998556,-120.3936203
49.1671877,-121.9590256
49.8826329,-119.4454315
45.2552929,-66.0944423
45.3093345,-66.0155787
46.123009,-64.8515063
45.9409686,-66.6574226
45.0699855,-64.4418498
43.84204695,-66.1010453
44.70422,-63.8591836
44.6591441,-63.6322208
44.6798155,-63.5386259
44.7746105,-63.6930525
47.5785818,-53.2817106
49.216985,-55.0546944
47.612482,-52.723145
47.5618987,-52.7454773
48.6415942,-53.1029173
49.0127122,-57.6022697
49.9319449,-56.2032467
47.6572786,-52.73412
49.1731528,-57.4338004
47.2389867,-53.9645752
49.49212374,-56.07343597
48.5466246,-58.5920953
49.1525852,-55.3472724
48.9458275,-55.654146
48.9491091,-54.6161884
47.4730124,-55.8285611
48.81207575,-54.31909344
47.3880377,-53.1236717
52.9445468,-66.9056307
47.5452474,-52.7424304
47.5256473,-52.7693159
47.448196,-53.5521713
47.53428323,-52.84201816
47.4605921,-52.7720366
47.496614,-53.0212044
47.5191093,-52.8072033
47.519188,-52.953673
51.3711272,-55.6008273
48.1629836,-53.971163
53.2980113,-60.3318567
47.0741638,-55.8257524
47.1614098,-55.164681
47.5859415,-52.7083886
47.561271,-52.7541193
48.9587906,-57.9240559
48.9523095,-57.9506026
